t=10,T1,T2,T3,T4,T5,T6,T7,T8,T9
0.59,77.5142853738753,63.29346157717295,39.64080427334454,11.632001145560125,30.234165376812346,-0.26570670479810465,59.36303586066681,53.759344102612566,34.28789358377336
0.6,77.96598046687717,64.52339314389675,40.53291826261415,11.682355198345764,30.242465483819725,-0.512993757023627,59.28992000966318,54.56690374016835,34.926593852677236
0.61,78.39208563704996,65.73829182030524,41.43899554935142,11.73430317055495,30.2509482340619,-0.7608756371174011,59.187302205466835,55.35065043114261,35.570337690207246
0.62,78.79227167955966,66.93687506103898,42.35813073778308,11.787867568671798,30.25961488122732,-1.0092262975787172,59.05513139638505,56.109470495579195,36.21817988194325
0.63,79.16624074755818,68.11787998401718,43.289402978135755,11.843069150627446,30.26846661319817,-1.2579190527591748,58.89339198689971,56.84228019154348,36.86917032971544
0.64,79.5137266774276,69.28006478180511,44.23187700418568,11.899926903330055,30.27750455081006,-1.5068267210256037,58.7021038386678,57.54802691744816,37.52235512033969
0.65,79.83449529259772,70.42221015212543,45.18460421361569,11.958458021274629,30.28672974664227,-1.755821771355142,58.481322237143104,58.22569041765983,38.17677762776149
0.66,80.1283447574388,71.54312095547873,46.14662391736998,12.0186778816752,30.296143183615783,-2.004776493061248,58.23113785392143,58.8742841799939,38.831479789097116
0.67,80.39510580603088,72.64162759498981,47.11696445338536,12.080600027269634,30.305745773942885,-2.253563143402522,57.95167662959685,59.49285656637024,39.48550321462707
0.68,80.63464190436774,73.71658725320138,48.0946442331053,12.144236153193383,30.31553835826148,-2.5020540840588783,57.643099612789875,60.0804918052719,40.13789021416138
0.6900000000000001,80.84684947499017,74.76688546131197,49.078673046935094,12.20959608933696,30.325521704508215,-2.750121952411102,57.3056027786411,60.63631125901654,40.78768508521379
0.7000000000000001,81.03165802770286,75.79143744355379,50.068053251990385,12.276687788523907,30.335696507062533,-2.9976398142604532,56.93941679265836,61.159474479050104,41.43393526173776
0.71,81.18903022206563,76.78918928587419,51.06178086235165,12.34551731896635,30.346063386093146,-3.2444813015960254,56.54480673857476,61.649180098490554,42.07569235044543
0.72,81.31896192649442,77.75911924074896,52.0588467773382,12.416088856415369,30.356622886850285,-3.4905207673614083,56.12207179952342,62.10466682233443,42.71201329515942
0.73,81.42148225636936,78.70023908796678,53.05823808828233,12.488404677233845,30.367375478971365,-3.735633449093435,55.67154489404752,62.525214447888445,43.341961608044514
0.74,81.49665353728537,79.61159529272615,54.0589392685392,12.562465156197677,30.378321556013134,-3.979695614937308,55.19359227570574,62.91014469937199,43.964608468327185
0.75,81.54457123142414,80.49227008540788,55.059933327317786,12.63826876655539,30.389461435085973,-4.222584703651366,54.68861310792726,63.2588219869363,44.5790337758085
0.76,81.5653638208946,81.34138248205059,56.060202952828895,12.715812082602142,30.40079535659304,-4.4641794614930275,54.15703900018692,63.570654100662416,45.184327181005656
0.77,81.55919266732226,82.15808949745349,57.05873187145061,12.795089782819593,30.412323483926777,-4.704360104883606,53.59933345338745,63.845093032477465,45.77958930963649
0.78,81.52625180961095,82.94158707203223,58.0545059935526,12.876094657361202,30.42404590340566,-4.943008454054065,53.01599131163335,64.08163555848425,46.363932768610745
0.79,81.46676775556988,83.69111108185263,59.04651464813963,12.958817615572473,30.43596262418533,-5.18000807748036,52.40753818001974,64.27982387902658,46.936483233275766
0.8,81.38099930173874,84.40593846095338,60.03375189705928,13.043247691619671,30.448073578069042,-5.415244447441377,51.774529844615024,64.43924635563663,47.4963806182272
0.81,81.26923710903944,85.08538778664887,61.01521759034419,13.129372065049695,30.460378620000267,-5.648605053067268,51.117551536252336,64.55953773069233,48.04277992899913
0.8200000000000001,81.13180338703457,85.72882016405032,61.98991859633866,13.217176074509567,30.472877528225574,-5.879979539762886,50.437217244736274,64.64037962181527,48.57485231182302
0.8300000000000001,80.9690515194645,86.33564001120963,62.95686999893303,13.306643234959042,30.485570004608725,-6.109259842086181,49.73416898606444,64.68150091389042,49.09178605429768
0.84,80.78136572224079,86.90529596281533,63.91509637542245,13.397755252741558,30.49845567483391,-6.336340328059047,49.00907607547377,64.68267825457248,49.59278767203341
0.85,80.56916050911103,87.43728134625972,64.86363286667637,13.4904920524392,30.51153408914778,-6.561117909547041,48.26263427889146,64.64373613942202,50.07708274035336
0.86,80.33288020615524,87.93113481232812,65.80152634528909,13.58483180058531,30.524804722944964,-6.783492166924994,47.49556498063893,64.56454713526922,50.543916833399116
0.87,80.0729984296646,88.38644090935283,66.72783656859114,13.680750931540953,30.538266977445605,-7.003365470347325,46.708614320045875,64.44503204386723,50.99255643776121
0.88,79.79001758134521,88.80283068210032,67.64163733607649,13.778224172369406,30.551920180331642,-7.220643102350794,45.902552343027125,64.28516009239,51.42228987614267
0.89,79.48446821233458,89.17998205744027,68.54201758330656,13.877224575475836,30.565763586715246,-7.4352333670254405,45.07817204622795,64.08494890205715,51.832428130142134
0.9,79.15690838042505,89.51762021847374,69.42808247159113,13.977723551660896,30.57979638012555,-7.647047698418222,44.236288415509044,63.84446444499861,52.22230565729132
0.91,78.8079229956289,89.8155179574478,70.29895446936264,14.079690903882252,30.59401767352672,-7.856000767455481,43.37773745534059,63.56382097984238,52.59128119698054
0.92,78.43812314874738,90.07349598424369,71.15377440774625,14.183094862085108,30.60842651038714,-8.062010584969464,42.50337520946815,63.24318094604181,52.93873854724557
0.93,78.04814537927064,90.29142314233614,71.99170251304712,14.28790212161456,30.623021865900196,-8.264998599335934,41.61407672964934,62.88275476042605,53.26408730096632
0.9400000000000001,77.63865089708067,90.46921654792621,72.81191941510713,14.394077884379167,30.637802648323483,-8.464889789202584,40.71073500681197,62.48280053458851,53.566763545134705
0.9500000000000001,77.21032480102042,90.60684170186508,73.61362713125575,14.501585900283334,30.652767700336508,-8.661612753086914,39.794259906451714,62.04362377059422,53.84623053672542
0.96,76.76387528218953,90.70431257033259,74.39605003606084,14.610388509587931,30.667915800440674,-8.855099796593263,38.86557709336637,61.565577025974825,54.10197936074748
0.97,76.30003280009407,90.76169160843754,75.15843580471378,14.720446686931808,30.683245664434487,-9.045287015246126,37.92562693797377,61.049059523396025,54.33352955537346
0.98,75.81954916878388,90.77908962092093,75.90005629677707,14.831720090771055,30.69875594712465,-9.2321143661828,36.97536335354806,60.494516597002814,54.54042965311437
0.99,75.32319667519263,90.75666566064479,76.6202084400147,14.94416711095157,30.71444524396297,-9.41552574122788,36.015752664411025,59.90243918175163,54.72225773262323
1.0,74.81176716495332,90.69462685768814,77.31821508178402,15.057744918273004,30.73031209277352,-9.595469034597448,35.047772452453145,59.27336323571499,54.87862193014893
1.01,74.28607112373471,90.5932282256592,77.99342582222953,15.17240951436676,30.746354975498463,-9.771896208162346,34.07241040486012,58.60786914299149,55.00916093278664
1.02,73.74693667494452,90.45277229892987,78.64521777460814,15.288115786693618,30.76257232017204,-9.944763344259279,33.09066310260314,57.90658095262323,55.11354437777871
1.03,73.19520859973225,90.27360879225556,79.27299632165294,15.404817562246635,30.778962502844333,-10.114030698923246,32.10353483189036,57.170165643932634,55.19147325527718
1.04,72.63174733290107,90.05613419717643,79.87619583617669,15.522467662774666,30.795523849577414,-10.279662749704027,31.112036383111235,56.399332333675574,55.24268027038461
1.05,72.05742797410134,89.80079138934302,80.45428039497799,15.64101795912804,30.81225463840882,-10.441628243278242,30.117183866899044,55.59483149814048,55.266930203815605
1.06,71.47313919748139,89.50806901579786,81.00674438854276,15.760419431888334,30.82915310159949,-10.599900226003113,29.119997462753027,54.75745398512561,55.264020144023874
1.07,70.87978219482203,89.17850092478425,81.53311313486762,15.880622230021876,30.84621742780161,-10.75445607635272,28.121500199284025,53.888030072756514,55.233779733702
1.08,70.27826959889674,88.81266553179981,82.03294345198091,16.001575730825877,30.863445764291406,-10.905277531433553,27.12271672783406,52.987428471829865,55.17607137178154
1.09,69.66952440701789,88.41118516451832,82.50582420915946,16.12322859992988,30.880836219211087,-11.052350710864394,26.12467210295941,52.0565553124708,55.090790395686156
1.1,69.05447893419496,87.97472544874203,82.95137688559383,16.245528849531595,30.898386863738043,-11.195666142775396,25.12839058986726,51.096353174731334,54.97786527967339
1.11,68.43407361719282,87.50399433524973,83.36925593910995,16.36842390601765,30.916095734689332,-11.335218760252353,24.134894383646586,50.107799784594796,54.83725761059245
1.12,67.80925591274874,86.99974130698482,83.75914924843823,16.491860671812127,30.93396083687233,-11.471007910700518,23.14520239862594,49.09190688687342,54.668962161116234
1.1300000000000001,67.18097916533746,86.46275648691274,84.12077849072809,16.615785589230477,30.95198014553611,-11.603037355960547,22.16032904776324,48.04971903057416,54.47300689340983
1.1400000000000001,66.5502014839368,85.8938697479501,84.45389951156453,16.740144703827294,30.97015160880511,-11.731315271855614,21.181283033417788,46.98231236016899,54.24945295846782
1.1500000000000001,65.91788461857892,85.29394979201072,84.75830266460008,16.864883727860647,30.988473150127113,-11.85585424397026,20.209066147374816,45.89079338406822,53.99839466712105
1.16,65.2849927622292,84.6639029734771,85.03381297841477,16.989948108741853,31.00694267097494,-11.976671239050848,19.24467205011803,44.77629751915038,53.71995927801311
1.17,64.65249141374291,84.00467226813085,85.2802904015104,17.115283093627728,31.025558053369455,-12.093787588533177,18.28908508668348,43.639987771780454,53.41430687655354
1.18,64.02134622051143,83.31723614222427,85.49762997008814,17.240833795476377,31.044317162485406,-12.207228961704363,17.34327910621011,42.483053335657104,53.08163017601631
1.19,63.392521846525135,82.6026074696981,85.68576199662569,17.366545257548918,31.063217849188593,-12.31702534247393,16.408216300220836,41.306708237864115,52.722154345564014
1.2,62.76698081963092,81.86183233081186,85.84465216255802,17.49236251946597,31.08225795266538,-12.423210993446581,15.484846049912182,40.11218988743128,52.336136742990156
1.21,62.14568235009124,81.09598866067337,85.97430149205282,17.61823068536134,31.101435303173417,-12.525824404131841,14.574103781731306,38.900757499286755,51.92386652846037
1.22,61.52958119526483,80.3061850073805,86.0747463854394,17.744094989139025,31.120747724657758,-12.624908248412195,13.676909850134495,37.6736906219248,51.4856643475109
1.23,60.91962651548325,79.49355920373652,86.14605857575785,17.86990086052037,31.140193037422648,-12.720509332156054,12.794168435315656,36.432287597227166,51.02188194006176
1.24,60.31676075061722,78.65927710520032,86.18834513009799,17.99559398973751,31.159769060735126,-12.812678547241074,11.926766447531836,35.17786408033403,50.532901797164214
1.25,59.72191848399915,77.80453114701736,86.20174828228187,18.121120393559075,31.179473615534697,-12.901470804191083,11.075572470877047,33.911751419047285,50.01913665758471
1.26,59.13602531637124,76.93053887423814,86.18644522749447,18.24642648087344,31.199304527137137,-12.986944960529506,10.24143572862928,32.63529501846169,49.48102897213783
1.27,58.55999676065269,76.03854151334791,86.14264793650986,18.371459117000693,31.219259627881254,-13.069163752430994,9.425185063052423,31.34985274734493,48.91905039247076
1.28,57.994737144695364,75.12980248971056,86.07060290660642,18.496165687771306,31.239336759786,-13.14819371888084,8.627627942476588,30.056793308557268,48.33370120359636
1.29,57.44113853327447,74.20560602137772,85.97059096876433,18.620494162314262,31.259533777138643,-13.224105133626209,7.849549469318774,28.757494676318018,47.72550981451513
1.3,56.90007965375338,73.2672554950947,85.84292687087044,18.744393156397255,31.279848549174318,-13.296971909536909,7.091711461756354,27.453342373471042,47.09503204220269
1.31,56.372424842489586,72.31607189998633,85.6879588965793,18.867811994458982,31.30027896269224,-13.366871508264486,6.354851544284223,26.145727802406586,46.442850435025704
1.32,55.85902301012108,71.35339226394447,85.50606846626306,18.99070077062151,31.320822924636623,-13.433884848483467,5.639682262141232,24.83604658775461,45.76957358533591
1.33,55.36070662206414,70.38056806287801,85.29766969385474,19.113010408984177,31.341478364662542,-13.498096209320185,4.946890224186698,23.525696906808818,45.07583540586369
1.34,54.878290685671914,69.39896368637707,85.06320899327685,19.234692723383183,31.362243237665137,-13.559593140244813,4.277135236248949,22.21607786573494,44.36229445436754
1.35,54.412571788624405,68.40995471348127,84.80316443691571,19.355700475022278,31.383115526299964,-13.618466342327851,3.631049562750089,20.908587759921055,43.629633043556815
1.36,53.9643271408046,67.41492628167906,84.51804520423742,19.475987429619153,31.404093243456227,-13.674809560864714,3.00923716285483,19.60462240597907,42.87855643601507
1.37,53.53431364114255,66.41527143524388,84.20839098198275,19.59550841328319,31.4251744346941,-13.728719473053319,2.4122729660272255,18.305573471080375,42.10979200187927
1.3800000000000001,53.123266967138285,65.41238946451662,83.87477133002865,19.71421936721087,31.446357180645364,-13.78029557237855,1.8407021802180341,17.01282680701475,41.32408835169514
1.3900000000000001,52.73190067191199,64.40768429108246,83.51778508458204,19.832077401840074,31.467639599381297,-13.829640057971826,1.2950395948777038,15.727760821961228,40.52221450651483
1.4000000000000001,52.3609053320322,63.40256277128135,83.13805962353914,19.949040848535805,31.489019848723558,-13.876857708996802,0.7757689774141266,14.451744817610619,39.70495895544307
1.41,52.01094773903422,62.39843293019741,82.73625001388363,20.065069309149433,31.510496128505846,-13.92205574623643,0.28334254981309914,13.186137296994145,38.87312861702805
1.42,51.682670085840115,61.39670231250996,82.31303828126583,20.180123705493898,31.532066682795303,-13.965343708657521,-0.1818195796176919,11.932284355996979,38.02754791289453
1.43,51.37668918088948,60.398776363781565,81.86913267901357,20.294166327239083,31.5537298020509,-14.006833331070023,-0.6193299578501629,10.691518111053654,37.16905784940059
1.44,51.09359571159548,59.406056700714466,81.4052667916268,20.40716087750627,31.57548382524004,-14.04663840333471,-1.0288342276569535,9.465155070045606,36.298514960774305
1.45,50.83395353768159,58.419939426810814,80.9221986501564,20.51907251671185,31.597327141881443,-14.084874632318801,-1.410011543217512,8.254494551659644,35.41679027279051
1.46,50.598299002262614,57.4418134688252,80.42070984860682,20.629867905404154,31.619258194047635,-14.121659504725425,-1.7625749693876713,7.060817128881937,34.52476827274633
1.47,50.38714029153518,56.473058927016396,79.90160461983079,20.739515244437865,31.641275478273023,-14.157112146944348,-2.086271820883999,5.88538310691491,33.62334585694805
1.48,50.20095681458821,55.51504540609976,79.36570886985375,20.84798431413566,31.663377547434255,-14.191353180609001,-2.3808839689250343,4.729430997197328,32.713431245921484
1.49,50.040198627874155,54.569130384717454,78.81386920070243,20.955246510923665,31.685563012532732,-14.22450457859697,-2.646228101058389,3.5941760419148934,31.795942902793556
1.5,49.90528588619762,53.63665757846948,78.24695189731743,21.061274882567304,31.707830544432262,-14.256689517707636,-2.8821559440198063,2.4808087471996387,30.8718084265758
1.51,49.79660833801587,52.71895534164966,77.66584190351054,21.16604416089669,31.730178875499387,-14.288032231840548,-3.0885544402291996,1.3904934668038174,29.94196344909833
1.52,49.71452484890246,51.817335064669116,77.07144176228786,21.269530793037745,31.752606801194787,-14.318657861942972,-3.265345885845113,0.3243669967661855,29.00735050756435
1.53,49.65936296894809,50.933089610854196,76.46467054628766,21.37171297015036,31.775113181567832,-14.348692306575243,-3.412488023151358,-0.7164627791743514,28.06891792162294
1.54,49.63141852490945,50.067491738720754,75.84646274628344,21.47257065489087,31.79769694271291,-14.378262068333246,-3.5299740958193415,-1.730918242206417,27.127618639196385
1.55,49.63095527289528,49.22179261529787,75.2177671825048,21.572085605310924,31.820357078075922,-14.407494105613571,-3.6178328526901233,-2.7179532945698526,26.18440912234722
1.56,49.65820456778002,48.39722028791066,74.5795458561928,21.670241398005324,31.84309264974904,-14.436515677699726,-3.6761285166077107,-3.6765546373296507,25.240248182834605
1.57,49.71336507724584,47.59497820377848,73.93277279884589,21.76702344870008,31.865902789663664,-14.46545419142529,-3.7049607093012855,-4.605742991015295,24.296095829415677
1.58,49.79660254626535,46.81624379798079,73.27843293304278,21.862419029896998,31.888786700661825,-14.494437051370078,-3.7044643310426184,-5.5045742413206105,23.352912141597432
1.59,49.90804957973076,46.06216703158199,72.617520863714,21.956417287721024,31.91174365755702,-14.523591502231264,-3.6748094009063967,-6.372140611677498,22.411656084444957
1.6,50.04780548628361,45.33386905053191,71.95103972090975,22.04900925506256,31.934773008030827,-14.553044480097682,-3.6162008539064,-7.207571717625608,21.473284390230553
1.61,50.215936148449906,44.6324408179244,71.27999994691446,22.140187863404115,31.95787417349381,-14.582922457957457,-3.528878295194646,-8.010035627110401,20.538750396607114
1.62,50.412473934363746,43.95894179187552,70.60541808225918,22.22994795225735,31.981046649851123,-14.613351292801228,-3.413115713629099,-8.778739866817354,19.609002896676422
1.6300000000000001,50.63741765781069,43.31439868519248,69.92831557896046,22.318286275722073,32.00429000814444,-14.644456078092807,-3.2692211570728373,-9.512932345042309,18.684985029322934
1.6400000000000001,50.89073256611855,42.69980418527722,69.24971754338998,22.405201507693942,32.02760389516125,-14.676360988729186,-3.0975363586564053,-10.21190228911528,17.76763311294091
1.6500000000000001,51.172350378513165,42.116115793080965,68.57065154089656,22.490694243946734,32.0509880339002,-14.709189135705945,-2.8984363335072234,-10.87498107145465,16.85787555206908
1.6600000000000001,51.48216935989298,41.56425465615886,67.89214635516203,22.57476700233818,32.07444222397494,-14.743062416682932,-2.672328926984163,-11.501543021902958,15.956631713072376
1.67,51.8200544342562,41.0451044453628,67.21523074665458,22.657424220736754,32.097966341927126,-14.778101368087452,-2.4196543242132,-12.091006188520097,15.064810811284849
1.68,52.185837340570245,40.559510321805654,66.54093225327965,22.73867225235416,32.121560341422516,-14.81442502417483,-2.140884531718154,-12.64283301184204,14.183310850394877
1.69,52.57931682697556,40.10827787815611,65.87027592291096,22.818519359116042,32.14522425338931,-14.852150769303302,-1.8365228005894778,-13.156530998151979,13.313017510660092
1.7,53.0002588840488,39.69217218777918,65.20428310932245,22.896975702556674,32.16895818603801,-14.891394199629524,-1.5071030316496112,-13.631653295295061,12.454803107905995
1.71,53.44839701811148,39.31191688697841,64.54397025633575,22.974053332451135,32.19276232479422,-14.93226898502001,-1.153189138134489,-14.06779922433206,11.609525554040065
1.72,53.923432563207236,38.96819328422711,63.89034766566431,23.049766173280346,32.216636932149605,-14.974886730564004,-0.7753743658073722,-14.464614772132084,10.77802731445905
1.73,54.42503503217974,38.66163953199162,63.24441828326001,23.124130008379048,32.24058234741447,-15.019356841986827,-0.3742805809786633,-14.821793019059145,9.961134394699872
1.74,54.95284250506701,38.39284986475902,62.607176509742935,23.19716246184938,32.26459898637341,-15.065786395573953,0.049442470100589275,-15.1390745000508,9.159655360929449
1.75,55.506462056562846,38.16237387643316,61.97960700635089,23.268882978241916,32.28868734085298,-15.114280009167613,0.49511794109767315,-15.41624751752527,8.374380368397215
1.76,56.08547021856812,37.97071584908663,61.36268351273994,23.339312800174344,32.31284797820311,-15.164939716074981,0.9620426957578636,-15.653148399506156,7.606080211696019
1.77,56.68941348165084,37.818334138510494,60.757367677761536,23.408474943664018,32.33708154068301,-15.217864842189021,1.44948815170279,-15.849661697104876,6.855505399090966
1.78,57.31780883066854,37.70564061848951,60.164607910438775,23.476394171421628,32.36138874475923,-15.273151887008057,1.9567011510200338,-16.005720322378583,6.123385256087199
1.79,57.9701443182307,37.63300017534101,59.58533823863425,23.543096963939202,32.38577038031308,-15.330894407172568,2.4829048651128027,-16.121305630796403,5.4104270478337115
1.8,58.645879669583884,37.600730261926394,59.020477191718754,23.60861148868329,32.41022730976476,-15.391182904251895,3.0272997225078595,-16.196447444930893,4.717315133414043
1.81,59.34444692544935,37.60910050533895,58.470926694192414,23.6729675670643,32.4347604671051,-15.454104715453832,3.5890643700095115,-16.23122402024227,4.044710142025514
1.82,60.06525111399672,37.658332375454535,57.93757098724365,23.736196639628606,32.45937085684765,-15.519743908971096,4.167356653366385,-16.22576195224705,3.3932481839620423
1.83,60.807670959976456,37.74859890731277,57.42127556229955,23.79833172906874,32.484059552889576,-15.588181182344744,4.761314630195777,-16.18023602606947,2.763540084194556
1.84,61.57105962018182,37.88002448464795,56.92288612593594,23.859407401605782,32.508827697297924,-15.659493765766166,5.370057598639048,-16.09486900859213,2.1561706530317144
1.85,62.35474545564564,38.05268467868044,56.44322757867208,23.91945972620737,32.533676499004805,-15.733755328610714,5.992687157270421,-15.969931382175501,1.5716979809943836
1.86,63.15803282720476,38.26660614805252,55.98310302843086,23.97852623233673,32.55860723243326,-15.811035891190862,6.628288276838883,-15.805741022482945,1.010652772891581
1.87,63.98020292710553,38.52176659485823,55.5432928194858,24.03664586557152,32.58362123603301,-15.891401739908487,7.27593040209327,-15.602662817624697,0.4735377073715893
1.8800000000000001,64.82051463078122,38.81809478121326,55.12455359904547,24.093858941927152,32.60871991075274,-15.974915347856692,7.9346685614212245,-15.361108233465558,-0.039173162586403104
1.8900000000000001,65.67820538350051,39.1554706029604,54.72761740166645,24.150207100108947,32.63390471842409,-16.06163529905899,8.603544504707612,-15.081534820093836,-0.5270349819105224
1.9000000000000001,66.5524921023563,39.53372522272504,54.353190775521185,24.205733252732013,32.65917718009133,-16.151616218472086,9.281587843017125,-14.764445667766088,-0.9896326223585001
1.9100000000000001,67.4425721207941,39.95264126090219,54.00195391871525,24.260481535056012,32.68453887423858,-16.24490870499426,9.967817226342596,-14.410388799545226,-1.4265811889423157
1.92,68.34762414576711,40.41195304504737,53.674559859551756,24.314497252836574,32.70999143496799,-16.341559270379843,10.661241519900226,-14.019956515476204,-1.8375264819579558
1.93,69.26680921830811,40.91134691644263,53.37163368981485,24.367826829791607,32.73553655014632,-16.44161028478508,11.360860967231694,-13.59378469386345,-2.222145409138764
1.94,70.19927173057638,41.45046159816577,53.09377179607755,24.420517751822416,32.76117595942217,-16.545099924430957,12.065668408603159,-13.132552019584557,-2.580146382034075
1.95,71.14414044428892,42.02888861462602,52.841541140625665,24.472618510979277,32.78691145221762,-16.652062125394004,12.774650485313122,-12.636979174664338,-2.911269666291945
1.96,72.10052953459325,42.64617276398416,52.61547856652062,24.524178547876616,32.81274486565045,-16.76252654141164,13.4867888611337,-12.10782797787064,-3.215287701808337
1.97,73.06753963829584,43.30181266283403,52.41609016962688,24.575248193618254,32.838678082416074,-16.87651851007057,14.201061427098134,-11.545900470030244,-3.4920053598292657
1.98,74.04425893530242,43.99526132980823,52.24385067221129,24.625878609806065,32.86471302859223,-16.99405902056715,14.916443538001632,-10.952037954518913,-3.7412601883125696
1.99,75.02976424066995,44.72592682908953,52.09920284423411,24.676121727767892,32.89085167139772,-17.115164687748397,15.631909244329668,-10.327119989226599,-3.962922610070787
2.0,76.02312210187954,45.493172975540254,51.98255698006173,24.72603018728762,32.91709601691414,-17.2398477331555,16.346432511981956,-9.672063331492893,-4.156896068252282
2.0100000000000002,77.02338991762777,46.296320078965245,51.89429039000728,24.775657274044434,32.94344810775121,-17.368115968774276,17.0589884582752,-8.987820843998554,-4.323117151514531
2.02,78.02961706546616,47.134645750163116,51.83474694341521,24.82505685635931,32.969910020668586,-17.499972787464642,17.768554580454346,-8.275380351670373,-4.4615556689776446
2.0300000000000002,79.04084603938013,48.00738575982431,51.80423665316487,24.874283321222208,32.996483864155984,-17.635417158872613,18.474111980950987,-7.5357634555075625,-4.572214683961116
2.04,80.05611359379286,48.91373493786296,51.803035293137256,24.923391509832417,33.02317177598358,-17.77444362963983,19.174646588667855,-6.770024314086525,-4.655130515410626
2.05,81.07445189790192,49.85284813215261,51.83138406321568,24.97243665237557,33.04997592070717,-17.917042329862166,19.869150375456172,-5.9792483770451215,-4.710372692341059
2.06,82.09488969478224,50.823841212407864,51.88948929380206,25.021474302385922,33.07689848714449,-18.063198984579863,20.556622564956367,-5.164551083678744,-4.73804387044257
2.07,83.1164534633754,51.825792113901855,51.97752218664154,25.070560270813328,33.10394168582829,-18.21289492982722,21.236070833013976,-4.3270765314257265,-4.7382797143987
2.08,84.1381685858102,52.857741938593726,52.09561860679779,25.11975055960247,33.131107746424185,-18.366107135164018,21.906512497307492,-3.467996100338715,-4.711248731454985
2.09,85.15906051512073,53.918696093918,52.24387891154381,25.169101295117702,33.15839891513075,-18.522808230736427,22.566975695965997,-2.5885070502722756,-4.657152070918917
2.1,86.17815594258491,55.00762547105602,52.4223678188529,25.218668661448785,33.18581745206247,-18.682966539164106,23.21650055357791,-1.6898310898679314,-4.576223287357356
2.11,87.19448396566102,56.123467675302514,52.63111432704338,25.26850883350184,33.21336562860825,-18.846546113709902,23.85414033184303,-0.7732129077774843,-4.4687280565298355
2.12,88.20707725185372,57.265128286653045,52.87011166887252,25.3186779102008,33.24104572478354,-19.013506780489724,24.47896256571447,0.1600813157905594,-4.334963860925968
2.13,89.21497319889151,58.43148216107307,53.139317310146076,25.369231847743283,33.268860026570735,-19.183804185971734,25.09005018217847,1.108765424899912,-4.1752596355045375
2.14,90.21721509072445,59.621374779311786,53.438653000285946,25.420226392914476,33.29681082324576,-19.357389850655963,25.686502598810353,2.071534835746279,-3.989975366927538
2.15,91.2128532457112,60.83362362208534,53.768004857673404,25.471717016724998,33.32490040470666,-19.53421122667712,26.267436804127726,3.0470680995376695,-3.7795016632673177
2.16,92.20094615561985,62.067019562983326,54.1272234826284,25.523758848475214,33.35313105881037,-19.714211758398882,26.831988420718034,4.034028473528433,-3.544259301194544
2.17,93.18056161727412,63.320328325834325,54.516124142898605,25.576406609992436,33.381505068694075,-19.897330951571767,27.379312738478433,5.031065534515585,-3.284698708719055
2.18,94.15077785229751,64.59229195968652,54.93448698972591,25.62971455044111,33.41002471010978,-20.083504445728583,27.908585727071426,6.036816799011531,-3.0012994235528647
2.19,95.11068461520803,65.88163033279757,55.38205730561143,25.68373638168672,33.43869224877086,-20.27266408996624,28.41900502749719,7.04990935126237,-2.694569525971216
2.2,96.05938428813633,67.18704265525534,55.85854579537679,25.738525214275224,33.46750993770962,-20.464738023461013,28.909790917379873,8.06896148505998,-2.365045036033985
2.21,96.99599295880482,68.50720904683467,56.36362894095893,25.794133494155812,33.49648001464493,-20.659650763076936,29.38018724012669,9.092584369379887,-2.0132892574107477
2.22,97.91964148396544,69.84079211057929,56.89694937782368,25.85061294015593,33.52560469937273,-20.857323293005937,29.829462313683955,10.119383710949805,-1.6398921058851286
2.23,98.82947653744338,71.18643851817632,57.45811630009037,25.908014482234385,33.55488619117844,-21.0576731572727,30.256909815782688,11.147961417655878,-1.245469416264093
2.24,99.72466163507411,72.54278063915973,58.04670593505182,25.966388200826263,33.58432666627154,-21.260614559756856,30.66184962509727,12.176917281405148,-0.8306621926949048
2.25,100.60437814113119,73.90843817853067,58.66226204649951,26.025783267144863,33.61392827524914,-21.466058466960373,31.04362863586647,13.204850657801131,-0.39613583828026117
2.2600000000000002,101.46782625642642,75.28201982262087,59.30429646652227,26.08624788443107,33.643693140588184,-21.673912713488896,31.401621546262092,14.230362142643322,0.05742063577636114
2.27,102.31422598423292,76.66212489921858,59.97228966608378,26.147829230338637,33.67362335417076,-21.88408211134485,31.735231613468564,15.25205524747564,0.5292954297571554
2.2800000000000002,103.14281806549192,78.04734506486705,60.665691386742125,26.21057340087577,33.7037209748526,-22.096468565405516,32.04389136001999,16.268538078756915,1.0187548215976883
2.29,103.9528648954259,79.43626598871485,61.38392128951226,26.274525355345247,33.73398802606566,-22.310971190220076,32.327063257296764,17.2784250055077,1.52504404304482
2.3000000000000003,104.74365141911633,80.82746903819276,62.12636962895773,26.33972886239919,33.764426493456945,-22.52748642901248,32.58424038119163,18.280338317884635,2.047388172475709
2.31,105.51448598952766,82.21953298574337,62.89239798977068,26.406226448037067,33.79503832258561,-22.74590817874432,32.814947012058354,19.272909881430586,2.584993073370571
2.32,106.26470120115782,83.61103571366188,63.68134004855631,26.474059344909936,33.82582541666392,-22.96612791723977,33.01873920363608,20.25478277787173,3.1370463483723245
2.33,106.9936546998665,85.00055591600038,64.49250235924389,26.543267442905087,33.85678963434158,-23.188034832205364,33.195205321970086,21.224612932042785,3.7027183076761347
2.34,107.70072996341825,86.38667480008144,65.32516517064865,26.6138892412972,33.88793278754232,-23.411515952954606,33.343966546337,22.18107072382603,4.281162957846029
2.35,108.38533703847726,87.76797779457893,66.17858329863591,26.685961803210787,33.91925663937569,-23.636456286972585,33.46467731127898,23.12284258237518,4.8715190271291
